No    	Deprem Kodu	Olus tarihi	Olus zamani	Enlem	Boylam	Der(km)	xM	MD	ML	Mw	Ms	Mb	Tip	Yer
001308	20020715065349	2002.07.15	06:53:49.20	35.2900	31.4300	0040	4.2	4.2	4.2		0.0	0.0	Ke	AKDENIZ
001309	20020715050823	2002.07.15	05:08:23.20	36.7900	31.1100	0018	3.3	3.3	0.0		0.0	0.0	Ke	BELEK AÇIKLARI-ANTALYA (AKDENIZ)
001310	20020715002001	2002.07.15	00:20:01.90	38.6800	30.3300	0018	3.0	3.0	0.0		0.0	0.0	Ke	SERBAN-SINANPASA (AFYONKARAHISAR) [North West  4.0 km]
001311	20020714172026	2002.07.14	17:20:26.00	39.0900	40.4900	0012	2.9	2.9	0.0		0.0	0.0	Ke	TEPEBASI- (BINGOL) [North West  1.4 km]
001312	20020714154822	2002.07.14	15:48:22.80	40.0300	27.9500	0003	2.8	2.8	0.0		0.0	0.0	Ke	KAPAKLI-MANYAS (BALIKESIR) [North West  1.2 km]
001313	20020714152508	2002.07.14	15:25:08.10	36.3900	31.7800	0033	3.3	3.3	0.0		0.0	0.0	Ke	ANTALYA KÖRFEZI (AKDENIZ)
001314	20020714064814	2002.07.14	06:48:14.10	40.7100	30.2200	0027	2.6	2.6	0.0		0.0	0.0	Ke	MAHMUDIYE-SAPANCA (SAKARYA) [North West  3.1 km]
001315	20020714030947	2002.07.14	03:09:47.30	40.9200	31.4000	0010	3.2	3.2	0.0		0.0	0.0	Ke	SARIKAYA-YIGILCA (DUZCE) [South East  1.1 km]
001316	20020713140555	2002.07.13	14:05:55.50	38.9600	42.5900	0001	2.9	2.9	0.0		0.0	0.0	Ke	ADAKSU-MALAZGIRT (MUS) [South West  0.5 km]
001317	20020713122254	2002.07.13	12:22:54.10	38.6100	31.2800	0012	3.1	3.1	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North West  3.6 km]
001318	20020713102024	2002.07.13	10:20:24.60	40.9600	35.8800	0009	2.9	2.9	0.0		0.0	0.0	Ke	ARSLANTAS-LADIK (SAMSUN) [North West  0.6 km]
001319	20020713001957	2002.07.13	00:19:57.50	39.2000	26.2000	0008	3.0	3.0	0.0		0.0	0.0	Ke	MIDILLI ADASI (EGE DENIZI)
001320	20020712231116	2002.07.12	23:11:16.00	39.8800	41.9400	0010	3.0	3.0	0.0		0.0	0.0	Ke	SOGUKSU-KOPRUKOY (ERZURUM) [South West  2.3 km]
001321	20020712220734	2002.07.12	22:07:34.90	41.2600	34.2900	0017	2.6	2.6	0.0		0.0	0.0	Ke	KIRAZCIK-TASKOPRU (KASTAMONU) [South 1.9 km]
001322	20020712212559	2002.07.12	21:25:59.20	41.2000	34.3700	0013	3.0	3.0	0.0		0.0	0.0	Ke	HACIVELI-KARGI (ÇORUM) [South West  3.6 km]
001323	20020712150143	2002.07.12	15:01:43.40	41.3400	35.8000	0010	3.0	3.0	0.0		0.0	0.0	Ke	KUZALAN-BAFRA (SAMSUN) [South West  2.4 km]
001324	20020712141247	2002.07.12	14:12:47.30	39.9400	35.6300	0010	2.7	2.7	0.0		0.0	0.0	Ke	ORENCIK-KADISEHRI (YOZGAT) [North 1.3 km]
001325	20020712003431	2002.07.12	00:34:31.10	40.6700	33.0200	0004	3.1	3.1	0.0		0.0	0.0	Ke	KISAC-ORTA (ÇANKIRI) [North West  2.7 km]
001326	20020711223345	2002.07.11	22:33:45.40	40.7000	27.5200	0011	2.6	2.6	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
001327	20020711211607	2002.07.11	21:16:07.80	40.7000	27.5000	0010	2.9	2.9	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
001328	20020711181646	2002.07.11	18:16:46.40	41.0700	28.4800	0022	2.7	2.7	0.0		0.0	0.0	Ke	CATALCA (ISTANBUL) [South East  8.3 km]
001329	20020711102150	2002.07.11	10:21:50.00	39.5000	29.6100	0008	2.8	2.8	0.0		0.0	0.0	Ke	KARAPELIT-TAVSANLI (KÜTAHYA) [North 2.3 km]
001330	20020711094032	2002.07.11	09:40:32.30	40.8300	29.3700	0017	2.4	2.4	0.0		0.0	0.0	Ke	CAYIROVA (KOCAELI) [North West  0.7 km]
001331	20020711092024	2002.07.11	09:20:24.20	40.8300	29.5700	0023	2.4	2.4	0.0		0.0	0.0	Ke	CERKESLI-DILOVASI (KOCAELI) [North West  1.9 km]
001332	20020711072837	2002.07.11	07:28:37.70	39.4200	30.5500	0032	2.8	2.8	0.0		0.0	0.0	Ke	GOKNEBI-SEYITGAZI (ESKISEHIR) [North East  1.6 km]
001333	20020710191611	2002.07.10	19:16:11.10	40.8100	29.3900	0005	2.7	2.7	0.0		0.0	0.0	Ke	CAYIROVA (KOCAELI) [South East  2.2 km]
001334	20020710120004	2002.07.10	12:00:04.40	41.5300	28.5200	0010	2.9	2.9	0.0		0.0	0.0	Ke	YALIKÖY AÇIKLARI-ISTANBUL (KARADENIZ)
001335	20020710104655	2002.07.10	10:46:55.00	39.5100	29.6000	0007	2.8	2.8	0.0		0.0	0.0	Ke	KARAPELIT-TAVSANLI (KÜTAHYA) [North 3.4 km]
001336	20020710102101	2002.07.10	10:21:01.50	39.2800	29.6100	0009	2.7	2.7	0.0		0.0	0.0	Ke	TEPECIK-CAVDARHISAR (KÜTAHYA) [North East  2.4 km]
001337	20020710090800	2002.07.10	09:08:00.40	40.2100	28.7600	0012	2.6	2.6	0.0		0.0	0.0	Ke	BASKOY-NILUFER (BURSA) [South East  0.6 km]
001338	20020710073416	2002.07.10	07:34:16.80	40.8400	27.8400	0019	2.9	2.9	0.0		0.0	0.0	Ke	MARMARA DENIZI
001339	20020710040517	2002.07.10	04:05:17.30	38.7700	43.0500	0005	3.4	3.4	0.0		0.0	0.0	Ke	ESENKIYI-ADILCEVAZ (BITLIS) [South East  4.4 km]
001340	20020710025741	2002.07.10	02:57:41.20	40.6900	27.5200	0005	2.4	2.4	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
001341	20020710015234	2002.07.10	01:52:34.80	37.9900	28.8900	0010	3.0	3.0	0.0		0.0	0.0	Ke	SAZAK-SARAYKOY (DENIZLI) [North West  3.5 km]
001342	20020710004909	2002.07.10	00:49:09.40	38.9000	39.9900	0012	3.0	3.0	0.0		0.0	0.0	Ke	DURMUSKOY-KARAKOCAN (ELAZIG) [North West  0.5 km]
001343	20020710001311	2002.07.10	00:13:11.40	39.2800	27.8500	0011	3.1	3.1	0.0		0.0	0.0	Ke	GOKCUKUR-KIRKAGAC (MANISA) [South West  1.5 km]
001344	20020709233932	2002.07.09	23:39:32.00	40.6400	32.9900	0008	2.7	2.7	0.0		0.0	0.0	Ke	BUGUOREN-ORTA (ÇANKIRI) [South West  0.9 km]
001345	20020709233825	2002.07.09	23:38:25.80	39.2900	27.8500	0009	3.6	3.6	0.0		0.0	0.0	Ke	GOKCUKUR-KIRKAGAC (MANISA) [West 1.0 km]
001346	20020709225832	2002.07.09	22:58:32.00	40.6400	32.9900	0008	2.7	2.7	0.0		0.0	0.0	Ke	BUGUOREN-ORTA (ÇANKIRI) [South West  0.9 km]
001347	20020709225006	2002.07.09	22:50:06.20	39.2900	26.4800	0027	2.8	2.8	0.0		0.0	0.0	Ke	AYVALIK AÇIKLARI-BALIKESIR (EGE DENIZI)
001348	20020709224557	2002.07.09	22:45:57.40	39.3000	27.8500	0009	3.3	3.3	0.0		0.0	0.0	Ke	GOKCUKUR-KIRKAGAC (MANISA) [North West  1.5 km]
001349	20020709224507	2002.07.09	22:45:07.20	39.2900	27.8600	0002	2.8	2.8	0.0		0.0	0.0	Ke	GOKCUKUR-KIRKAGAC (MANISA) [North West  0.2 km]
001350	20020709224418	2002.07.09	22:44:18.90	39.3100	27.8800	0010	2.6	2.6	0.0		0.0	0.0	Ke	FIRDANLAR-KIRKAGAC (MANISA) [North West  1.9 km]
001351	20020709223915	2002.07.09	22:39:15.40	39.3100	27.8400	0008	4.3	4.0	4.3		0.0	0.0	Ke	HAMIDIYE-KIRKAGAC (MANISA) [North East  2.4 km]
001352	20020709152422	2002.07.09	15:24:22.80	39.8900	38.2100	0001	3.0	3.0	0.0		0.0	0.0	Ke	ASAGIBOGAZ-IMRANLI (SIVAS) [West 0.6 km]
001353	20020709113735	2002.07.09	11:37:35.20	37.9000	28.7800	0005	3.0	3.0	0.0		0.0	0.0	Ke	TIRKAZ-SARAYKOY (DENIZLI) [North East  1.5 km]
001354	20020709084241	2002.07.09	08:42:41.60	39.7300	31.3300	0009	2.9	2.9	0.0		0.0	0.0	Ke	YENIYURT-BEYLIKOVA (ESKISEHIR) [North East  1.3 km]
001355	20020709074844	2002.07.09	07:48:44.70	39.3800	26.8500	0005	3.0	3.0	0.0		0.0	0.0	Ke	GOMEC (BALIKESIR) [South East  1.5 km]
001356	20020709074800	2002.07.09	07:48:00.10	40.2000	29.7000	0015	2.8	2.8	0.0		0.0	0.0	Ke	YAZILI-YENISEHIR (BURSA) [North East  1.7 km]
001357	20020709071115	2002.07.09	07:11:15.90	38.4700	39.1100	0033	2.8	2.8	0.0		0.0	0.0	Ke	DEREBOYNU-SIVRICE (ELAZIG) [North West  1.5 km]
001358	20020709053457	2002.07.09	05:34:57.80	40.5900	33.0900	0014	2.9	2.9	0.0		0.0	0.0	Ke	YAYLAKENT-ORTA (ÇANKIRI) [West 0.5 km]
001359	20020709044015	2002.07.09	04:40:15.80	38.3900	28.2800	0011	2.9	2.9	0.0		0.0	0.0	Ke	HORZUMALAYAKA-ALASEHIR (MANISA) [West 2.0 km]
001360	20020709035234	2002.07.09	03:52:34.90	37.9300	28.7500	0006	2.9	2.9	0.0		0.0	0.0	Ke	KABAAGAC-SARAYKOY (DENIZLI) [South West  1.2 km]
001361	20020709020453	2002.07.09	02:04:53.20	37.9300	28.7500	0007	2.9	2.9	0.0		0.0	0.0	Ke	KABAAGAC-SARAYKOY (DENIZLI) [South West  1.2 km]
001362	20020709012426	2002.07.09	01:24:26.40	37.9700	28.7500	0009	3.3	3.3	0.0		0.0	0.0	Ke	BUHARKENT (AYDIN) [North East  0.9 km]
001363	20020708233448	2002.07.08	23:34:48.20	40.7000	29.1100	0017	2.5	2.5	0.0		0.0	0.0	Ke	CINARCIK (YALOVA) [North 6.1 km]
001364	20020708202145	2002.07.08	20:21:45.90	37.8700	31.0400	0032	2.9	2.9	0.0		0.0	0.0	Ke	GOKCEHOYUK-EGIRDIR (ISPARTA) [South East  3.3 km]
001365	20020708190935	2002.07.08	19:09:35.90	37.5500	30.2000	0010	3.0	3.0	0.0		0.0	0.0	Ke	KARACAOREN- (BURDUR) [North West  2.1 km]
001366	20020708120114	2002.07.08	12:01:14.30	40.6700	27.5000	0019	3.0	3.0	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
001367	20020708101704	2002.07.08	10:17:04.00	38.0300	29.6900	0005	2.8	2.8	0.0		0.0	0.0	Ke	RESADIYE-CIVRIL (DENIZLI) [South West  3.9 km]
001368	20020708100054	2002.07.08	10:00:54.90	37.5900	30.2800	0010	3.1	3.1	0.0		0.0	0.0	Ke	KOKEZ- (BURDUR) [North West  2.2 km]
001369	20020708094207	2002.07.08	09:42:07.90	37.2100	31.0200	0026	4.5	4.5	0.0		0.0	4.5	Ke	HASDUMEN-SERIK (ANTALYA) [South East  3.7 km]
001370	20020708092829	2002.07.08	09:28:29.30	38.9200	27.6000	0010	2.8	2.8	0.0		0.0	0.0	Ke	SAKARKAYA-AKHISAR (MANISA) [North West  0.7 km]
001371	20020708013326	2002.07.08	01:33:26.20	39.8200	39.4600	0025	2.7	2.7	0.0		0.0	0.0	Ke	KEKLIKKAYASI- (ERZINCAN) [North East  3.3 km]
001372	20020708002744	2002.07.08	00:27:44.10	38.7600	26.7500	0004	3.1	3.1	0.0		0.0	0.0	Ke	CANDARLI KÖRFEZI (EGE DENIZI)
001373	20020707183120	2002.07.07	18:31:20.30	40.7900	28.2000	0005	3.0	3.0	0.0		0.0	0.0	Ke	MARMARA DENIZI
001374	20020707092040	2002.07.07	09:20:40.50	40.6600	27.5300	0016	2.8	2.8	0.0		0.0	0.0	Ke	MARMARA DENIZI
001375	20020707071431	2002.07.07	07:14:31.90	40.6900	27.5100	0009	3.3	3.3	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
001376	20020707054021	2002.07.07	05:40:21.70	40.1600	32.5200	0009	3.7	3.7	0.0		0.0	0.0	Ke	KINIK-KAZAN (ANKARA) [South West  3.7 km]
001377	20020707012504	2002.07.07	01:25:04.20	39.3500	40.2300	0010	3.1	3.1	0.0		0.0	0.0	Ke	SABIRTASI-KIGI (BINGOL) [North East  7.8 km]
001378	20020706234724	2002.07.06	23:47:24.10	39.3400	27.4000	0005	2.9	2.9	0.0		0.0	0.0	Ke	INESIR-BERGAMA (IZMIR) [North East  1.6 km]
001379	20020706222630	2002.07.06	22:26:30.90	39.5300	36.6000	0006	3.7	3.7	0.0		0.0	0.0	Ke	BUYUKYUREGIL-SARKISLA (SIVAS) [North East  2.8 km]
001380	20020706200045	2002.07.06	20:00:45.70	40.3500	35.2000	0005	2.9	2.9	0.0		0.0	0.0	Ke	KOYUNAGILI-MECITOZU (ÇORUM) [South West  1.1 km]
001381	20020706114131	2002.07.06	11:41:31.30	36.2100	35.9200	0005	3.4	3.4	0.0		0.0	0.0	Ke	CAMLIYAYLA-SAMANDAG (HATAY) [West 3.0 km]
001382	20020706060230	2002.07.06	06:02:30.20	40.7600	27.4600	0005	2.7	2.7	0.0		0.0	0.0	Ke	GÜZELKÖY AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
001383	20020706043038	2002.07.06	04:30:38.70	41.1800	42.3800	0005	4.1	4.1	0.0		0.0	0.0	Ke	CAMLICA-SAVSAT (ARTVIN) [South East  3.2 km]
001384	20020706022404	2002.07.06	02:24:04.60	40.7000	27.5400	0005	2.9	2.9	0.0		0.0	0.0	Ke	MARMARA DENIZI
001385	20020706021711	2002.07.06	02:17:11.00	40.7100	27.6600	0005	2.6	2.6	0.0		0.0	0.0	Ke	SARAYLAR-MARMARA (BALIKESIR) [North 6.5 km]
001386	20020706021524	2002.07.06	02:15:24.80	40.6000	27.6600	0005	2.9	2.9	0.0		0.0	0.0	Ke	TOPAGAC-MARMARA (BALIKESIR) [South 0.5 km]
001387	20020706014232	2002.07.06	01:42:32.50	40.7000	27.5500	0005	2.9	2.9	0.0		0.0	0.0	Ke	MARMARA DENIZI
001388	20020706013945	2002.07.06	01:39:45.00	40.6900	27.5400	0006	2.8	2.8	0.0		0.0	0.0	Ke	MARMARA DENIZI
001389	20020706013705	2002.07.06	01:37:05.90	40.7500	27.5700	0016	3.5	3.5	0.0		0.0	0.0	Ke	MARMARA DENIZI
001390	20020706012146	2002.07.06	01:21:46.00	38.3100	39.3100	0010	3.7	3.7	0.0		0.0	0.0	Ke	KOCOREN-CUNGUS (DIYARBAKIR) [North West  3.0 km]
001391	20020706011534	2002.07.06	01:15:34.10	40.6100	36.5700	0007	3.0	3.0	0.0		0.0	0.0	Ke	AYDINSOFU-ERBAA (TOKAT) [North West  1.4 km]
001392	20020705133144	2002.07.05	13:31:44.20	37.7600	28.9400	0031	2.9	2.9	0.0		0.0	0.0	Ke	ALTINDERE- (DENIZLI) [South 3.5 km]
001393	20020705091504	2002.07.05	09:15:04.70	39.6600	29.4400	0020	2.7	2.7	0.0		0.0	0.0	Ke	BOZBELEN-TAVSANLI (KÜTAHYA) [South East  3.8 km]
001394	20020705042520	2002.07.05	04:25:20.80	37.8400	39.3600	0004	3.2	3.2	0.0		0.0	0.0	Ke	DUGERIN-SIVEREK (SANLIURFA) [North West  3.4 km]
001395	20020705030208	2002.07.05	03:02:08.50	38.2400	39.3400	0010	3.5	3.5	0.0		0.0	0.0	Ke	DEVEBOYNU-CUNGUS (DIYARBAKIR) [North 1.2 km]
001396	20020705011304	2002.07.05	01:13:04.30	37.9600	28.8200	0010	3.5	3.5	0.0		0.0	0.0	Ke	KIZILDERE-BUHARKENT (AYDIN) [South East  1.7 km]
001397	20020705001928	2002.07.05	00:19:28.80	37.9300	28.7700	0010	3.1	3.1	0.0		0.0	0.0	Ke	KABAAGAC-SARAYKOY (DENIZLI) [South East  0.9 km]
001398	20020704233115	2002.07.04	23:31:15.20	37.1900	27.6800	0010	3.5	3.5	0.0		0.0	0.0	Ke	KEMIKLER-MILAS (MUGLA) [South East  2.3 km]
001399	20020704224245	2002.07.04	22:42:45.70	37.9500	28.7700	0010	3.4	3.4	0.0		0.0	0.0	Ke	SAVCILI-BUHARKENT (AYDIN) [South East  1.1 km]
001400	20020704223350	2002.07.04	22:33:50.20	39.5600	39.6800	0003	3.1	3.1	0.0		0.0	0.0	Ke	TATLISU- (ERZINCAN) [South East  3.0 km]
001401	20020704222109	2002.07.04	22:21:09.60	38.9000	26.7300	0010	3.0	3.0	0.0		0.0	0.0	Ke	CANDARLI KÖRFEZI (EGE DENIZI)
001402	20020704164353	2002.07.04	16:43:53.50	37.9600	28.7400	0001	3.3	3.3	0.0		0.0	0.0	Ke	BUHARKENT (AYDIN) [South West  0.5 km]
001403	20020704122423	2002.07.04	12:24:23.60	37.9300	28.7700	0010	3.3	3.3	0.0		0.0	0.0	Ke	KABAAGAC-SARAYKOY (DENIZLI) [South East  0.9 km]
001404	20020704121023	2002.07.04	12:10:23.60	37.8900	28.8000	0007	3.1	3.1	0.0		0.0	0.0	Ke	YESILYURT-SARAYKOY (DENIZLI) [North West  2.6 km]
001405	20020704120937	2002.07.04	12:09:37.30	37.9500	28.7900	0008	3.6	3.6	0.0		0.0	0.0	Ke	SAVCILI-BUHARKENT (AYDIN) [South East  2.3 km]
001406	20020704120249	2002.07.04	12:02:49.80	39.8600	41.3000	0009	3.1	3.1	0.0		0.0	0.0	Ke	PALANDOKEN (ERZURUM) [South East  4.5 km]
001407	20020704092356	2002.07.04	09:23:56.30	39.5000	29.3500	0010	2.8	2.8	0.0		0.0	0.0	Ke	EMIRLER-TAVSANLI (KÜTAHYA) [North West  1.4 km]
001408	20020704073918	2002.07.04	07:39:18.30	36.2000	35.3000	0010	3.2	3.2	0.0		0.0	0.0	Ke	ISKENDERUN KÖRFEZI (AKDENIZ)
001409	20020704062113	2002.07.04	06:21:13.70	37.8500	28.7200	0013	3.3	3.3	0.0		0.0	0.0	Ke	AKSAZ-KUYUCAK (AYDIN) [South East  4.7 km]
001410	20020704061226	2002.07.04	06:12:26.60	37.1900	27.5800	0010	3.4	3.4	0.0		0.0	0.0	Ke	BOGAZICI-MILAS (MUGLA) [South East  1.2 km]
001411	20020704025833	2002.07.04	02:58:33.70	39.2300	27.2300	0005	2.8	2.8	0.0		0.0	0.0	Ke	MAHMUDIYE-BERGAMA (IZMIR) [North East  1.3 km]
001412	20020704023102	2002.07.04	02:31:02.10	37.3700	29.9500	0012	3.7	3.7	0.0		0.0	0.0	Ke	KILAVUZLAR-KARAMANLI (BURDUR) [North West  5.2 km]
001413	20020704021405	2002.07.04	02:14:05.60	40.7100	27.5400	0005	3.0	3.0	0.0		0.0	0.0	Ke	MARMARA DENIZI
001414	20020703105310	2002.07.03	10:53:10.40	39.7300	33.8200	0011	3.2	3.2	0.0		0.0	0.0	Ke	UCEVLER-KESKIN (KIRIKKALE) [South 1.1 km]
001415	20020703101422	2002.07.03	10:14:22.70	39.5300	29.4400	0016	3.0	3.0	0.0		0.0	0.0	Ke	TEPECIK-TAVSANLI (KÜTAHYA) [North West  1.9 km]
001416	20020703101213	2002.07.03	10:12:13.10	40.5900	28.9000	0005	2.9	2.9	0.0		0.0	0.0	Ke	ESENKOY-CINARCIK (YALOVA) [South West  5.9 km]
001417	20020703100815	2002.07.03	10:08:15.80	40.5500	28.9300	0006	3.2	3.2	0.0		0.0	0.0	Ke	MECIDIYE-ARMUTLU (YALOVA) [North East  4.8 km]
001418	20020703092550	2002.07.03	09:25:50.60	40.6400	29.2000	0024	2.9	2.9	0.0		0.0	0.0	Ke	AKKOY-TERMAL (YALOVA) [North East  1.6 km]
001419	20020702115522	2002.07.02	11:55:22.30	39.2300	27.2800	0003	2.8	2.8	0.0		0.0	0.0	Ke	ORENLI-BERGAMA (IZMIR) [North East  1.4 km]
001420	20020702110739	2002.07.02	11:07:39.90	40.3200	29.1300	0010	2.7	2.7	0.0		0.0	0.0	Ke	SELCUKGAZI-OSMANGAZI (BURSA) [South East  1.2 km]
001421	20020702052046	2002.07.02	05:20:46.30	36.3800	29.5700	0021	2.8	2.8	0.0		0.0	0.0	Ke	CAMLIOVA-KAS (ANTALYA) [South East  4.7 km]
001422	20020702042500	2002.07.02	04:25:00.30	40.7300	27.3000	0010	2.9	2.9	0.0		0.0	0.0	Ke	GUZELKOY-SARKOY (TEKIRDAG) [South East  1.6 km]
001423	20020702023150	2002.07.02	02:31:50.60	38.6300	40.4800	0030	2.7	2.7	0.0		0.0	0.0	Ke	ECEMIS-LICE (DIYARBAKIR) [North East  3.8 km]
001424	20020702000524	2002.07.02	00:05:24.20	38.2800	39.1100	0010	3.1	3.1	0.0		0.0	0.0	Ke	BEHRAMLI-DOGANYOL (MALATYA) [South West  0.3 km]
001425	20020701232905	2002.07.01	23:29:05.30	40.8800	28.3800	0005	2.8	2.8	0.0		0.0	0.0	Ke	MARMARA DENIZI
001426	20020701215652	2002.07.01	21:56:52.00	40.8200	28.4700	0005	2.8	2.8	0.0		0.0	0.0	Ke	GÜRPINAR AÇIKLARI-ISTANBUL (MARMARA DENIZI)
001427	20020701214054	2002.07.01	21:40:54.20	37.6000	38.3600	0010	3.4	3.4	0.0		0.0	0.0	Ke	COBANDEDE- (ADIYAMAN) [North East  3.4 km]
001428	20020701213324	2002.07.01	21:33:24.80	39.8300	42.2600	0009	3.5	3.5	0.0		0.0	0.0	Ke	CAYIRBEYLI-KARAYAZI (ERZURUM) [North East  2.9 km]
001429	20020701052920	2002.07.01	05:29:20.10	39.8900	42.2000	0010	3.3	3.3	0.0		0.0	0.0	Ke	PIRHASAN-HORASAN (ERZURUM) [North East  0.7 km]
001430	20020701051755	2002.07.01	05:17:55.90	39.8300	42.2400	0010	4.1	4.1	0.0		0.0	0.0	Ke	CAYIRBEYLI-KARAYAZI (ERZURUM) [North East  1.4 km]
001431	20020630205158	2002.06.30	20:51:58.40	37.4000	28.1300	0023	3.2	3.2	0.0		0.0	0.0	Ke	NEBIKOY-YATAGAN (MUGLA) [North East  1.1 km]
001432	20020630165451	2002.06.30	16:54:51.30	38.4800	37.2000	0005	3.2	3.2	0.0		0.0	0.0	Ke	KARAMAGARA-ELBISTAN (KAHRAMANMARAS) [North East  2.2 km]
001433	20020630154909	2002.06.30	15:49:09.10	37.6600	36.1700	0001	3.4	3.4	0.0		0.0	0.0	Ke	ESENLI-SUMBAS (OSMANIYE) [North East  6.8 km]
001434	20020630154036	2002.06.30	15:40:36.70	37.6500	36.1800	0010	3.3	3.3	0.0		0.0	0.0	Ke	KOSEPINARI-KADIRLI (OSMANIYE) [North East  6.4 km]
001435	20020630132734	2002.06.30	13:27:34.40	40.6200	28.9100	0005	2.9	2.9	0.0		0.0	0.0	Ke	ESENKOY-CINARCIK (YALOVA) [West 3.9 km]
001436	20020630121047	2002.06.30	12:10:47.80	40.9300	30.4800	0010	2.9	2.9	0.0		0.0	0.0	Ke	FERIZLI (SAKARYA) [South West  1.2 km]
001437	20020630015912	2002.06.30	01:59:12.60	35.5100	31.6000	0004	3.9	3.9	0.0		0.0	0.0	Ke	AKDENIZ
001438	20020630000949	2002.06.30	00:09:49.90	39.5500	29.1200	0015	2.7	2.7	0.0		0.0	0.0	Ke	YATAKLI-TAVSANLI (KÜTAHYA) [North West  2.4 km]
001439	20020629203638	2002.06.29	20:36:38.70	41.1900	36.8700	0001	3.5	3.5	0.0		0.0	0.0	Ke	BESIKLI-TERME (SAMSUN) [South 1.7 km]
001440	20020629163917	2002.06.29	16:39:17.00	38.9000	26.5700	0009	3.5	3.5	0.0		0.0	0.0	Ke	EGE DENIZI
001441	20020629120342	2002.06.29	12:03:42.30	40.5400	32.9200	0008	2.8	2.8	0.0		0.0	0.0	Ke	TUTMACBAYINDIR-ORTA (ÇANKIRI) [South West  4.5 km]
001442	20020629113047	2002.06.29	11:30:47.30	39.7200	26.3900	0003	2.9	2.9	0.0		0.0	0.0	Ke	CARIKSIZ-EZINE (ÇANAKKALE) [South East  0.2 km]
001443	20020629080811	2002.06.29	08:08:11.80	39.7900	38.6200	0009	3.1	3.1	0.0		0.0	0.0	Ke	YAYLAPINARI-REFAHIYE (ERZINCAN) [West 1.5 km]
001444	20020629050940	2002.06.29	05:09:40.20	38.6100	40.6700	0010	3.3	3.3	0.0		0.0	0.0	Ke	YOLACTI-GENC (BINGOL) [South West  2.7 km]
001445	20020629021110	2002.06.29	02:11:10.00	40.6200	32.9900	0021	2.9	2.9	0.0		0.0	0.0	Ke	DODURGA-ORTA (ÇANKIRI) [North 2.0 km]
001446	20020628192720	2002.06.28	19:27:20.80	40.4500	28.0600	0025	2.7	2.7	0.0		0.0	0.0	Ke	BANDIRMA KÖRFEZI (MARMARA DENIZI)
001447	20020628160212	2002.06.28	16:02:12.80	38.6800	31.2500	0003	3.9	3.9	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South East  1.7 km]
001448	20020628151717	2002.06.28	15:17:17.40	41.0300	35.2200	0010	3.0	3.0	0.0		0.0	0.0	Ke	DUMANLI-GUMUSHACIKOY (AMASYA) [East 4.2 km]
001449	20020628142646	2002.06.28	14:26:46.40	38.6500	31.2300	0008	3.6	3.6	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South 4.7 km]
001450	20020628135326	2002.06.28	13:53:26.90	38.6700	31.2900	0006	2.9	2.9	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [North West  4.4 km]
001451	20020628112909	2002.06.28	11:29:09.60	38.6900	31.2400	0003	3.1	3.1	0.0		0.0	0.0	Ke	ORTAKARABAG-BOLVADIN (AFYONKARAHISAR) [South East  0.3 km]
001452	20020628110445	2002.06.28	11:04:45.60	38.6700	31.3400	0001	3.5	3.5	0.0		0.0	0.0	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [North East  3.7 km]
001453	20020628104753	2002.06.28	10:47:53.80	38.6300	31.3000	0010	4.3	4.3	0.0		0.0	4.3	Ke	YENIKARABAG-SULTANDAGI (AFYONKARAHISAR) [South West  2.2 km]
001454	20020628072452	2002.06.28	07:24:52.90	41.9200	33.5000	0004	3.2	3.2	0.0		0.0	0.0	Ke	AKGUNEY-INEBOLU (KASTAMONU) [North West  1.1 km]
001455	20020627212449	2002.06.27	21:24:49.10	39.0100	41.1700	0008	3.9	3.9	0.0		0.0	0.0	Ke	BILEK- (MUS) [North West  5.0 km]
001456	20020627205716	2002.06.27	20:57:16.40	39.1900	39.1900	0032	3.2	3.2	0.0		0.0	0.0	Ke	SARISALTIK-HOZAT (TUNCELI) [North West  4.6 km]
001457	20020627200753	2002.06.27	20:07:53.80	37.7400	36.3200	0007	3.1	3.1	0.0		0.0	0.0	Ke	COKAK-ANDIRIN (KAHRAMANMARAS) [North West  0.8 km]
001458	20020627181553	2002.06.27	18:15:53.50	38.6000	31.3000	0001	3.4	3.4	0.0		0.0	0.0	Ke	TASKOPRU-SULTANDAGI (AFYONKARAHISAR) [North East  2.5 km]
